,period_id,y_it,x_it,bus_id
40,40,0,17,37
41,41,0,17,37
42,42,0,18,37
43,43,0,20,37
44,44,0,22,37
45,45,0,24,37
46,46,0,26,37
47,47,0,27,37
48,48,0,28,37
49,49,0,30,37
50,50,0,32,37
51,51,0,34,37
52,52,0,36,37
53,53,0,38,37
54,54,0,40,37
55,55,0,40,37
56,56,1,1,37
57,57,0,2,37
58,58,0,3,37
59,59,0,4,37
60,60,0,6,37
61,61,0,7,37
62,62,0,9,37
63,63,0,10,37
64,64,0,12,37
65,65,0,12,37
66,66,0,14,37
67,67,0,16,37
68,68,0,18,37
69,69,0,19,37
70,70,0,21,37
71,71,0,23,37
72,72,0,25,37
73,73,1,1,37
74,74,0,3,37
75,75,0,4,37
76,76,0,6,37
77,77,0,7,37
78,78,0,9,37
79,79,0,10,37
80,80,0,12,37
81,81,0,13,37
82,82,0,14,37
83,83,0,17,37
84,84,0,18,37
85,85,0,19,37
86,86,0,20,37
87,87,0,22,37
88,88,0,23,37
89,89,0,25,37
90,90,1,2,37
91,91,0,3,37
92,92,0,4,37
93,93,0,6,37
94,94,0,8,37
95,95,0,9,37
96,96,0,10,37
97,97,0,12,37
98,98,0,13,37
99,99,0,15,37
100,100,0,18,37
101,101,0,20,37
102,102,0,22,37
103,103,0,24,37
104,104,0,26,37
105,105,0,27,37
106,106,0,28,37
107,107,0,29,37
108,108,0,31,37
109,109,0,32,37
110,110,1,1,37
111,111,0,3,37
112,112,0,4,37
113,113,0,6,37
114,114,0,6,37
115,115,0,8,37
116,116,0,9,37
117,117,0,10,37
118,118,0,12,37
119,119,0,14,37
120,120,0,16,37
121,121,0,17,37
122,122,0,17,37
123,123,0,19,37
124,124,0,21,37
125,125,0,23,37
126,126,0,25,37
127,127,0,27,37
128,128,0,29,37
129,129,0,31,37
130,130,0,33,37
131,131,0,34,37
132,132,0,35,37
133,133,0,36,37
134,134,0,38,37
135,135,0,40,37
136,136,0,41,37
137,137,1,1,37
138,138,0,2,37
139,139,0,2,37
140,140,0,2,37
141,141,0,3,37
142,142,0,4,37
143,143,0,5,37
144,144,0,7,37
145,145,0,9,37
146,146,0,11,37
147,147,0,13,37
148,148,0,14,37
149,149,0,15,37
0,0,0,1,38
1,1,0,3,38
2,2,0,5,38
3,3,0,6,38
4,4,0,8,38
5,5,0,8,38
6,6,0,9,38
7,7,0,10,38
8,8,0,11,38
9,9,0,12,38
10,10,0,13,38
11,11,0,13,38
12,12,0,15,38
13,13,0,17,38
14,14,0,18,38
15,15,0,19,38
16,16,0,20,38
17,17,0,21,38
18,18,0,23,38
19,19,0,25,38
20,20,0,28,38
21,21,0,30,38
22,22,0,31,38
23,23,0,33,38
24,24,0,34,38
25,25,0,34,38
26,26,1,2,38
27,27,0,4,38
28,28,0,5,38
29,29,0,6,38
30,30,0,7,38
31,31,0,9,38
32,32,0,11,38
33,33,0,13,38
34,34,0,15,38
35,35,0,16,38
36,36,0,18,38
37,37,0,19,38
38,38,0,20,38
39,39,0,21,38
40,40,0,23,38
41,41,0,23,38
42,42,0,24,38
43,43,0,26,38
44,44,0,28,38
45,45,0,30,38
46,46,0,31,38
47,47,0,32,38
48,48,1,3,38
49,49,0,3,38
50,50,0,4,38
51,51,0,6,38
52,52,0,8,38
53,53,0,8,38
54,54,0,8,38
55,55,0,9,38
56,56,0,11,38
57,57,0,13,38
58,58,0,14,38
59,59,0,15,38
60,60,0,17,38
61,61,0,19,38
62,62,0,21,38
63,63,0,23,38
64,64,1,2,38
65,65,0,4,38
66,66,0,5,38
67,67,0,7,38
68,68,0,9,38
69,69,0,9,38
70,70,0,11,38
71,71,0,12,38
72,72,0,13,38
73,73,0,13,38
74,74,0,13,38
75,75,0,15,38
76,76,0,16,38
77,77,0,17,38
78,78,0,18,38
79,79,0,19,38
80,80,0,21,38
81,81,0,22,38
82,82,0,24,38
83,83,0,24,38
84,84,0,25,38
85,85,0,25,38
86,86,0,26,38
87,87,0,27,38
88,88,0,27,38
89,89,0,29,38
90,90,0,30,38
91,91,0,31,38
92,92,0,33,38
93,93,0,34,38
94,94,0,36,38
95,95,0,36,38
96,96,0,37,38
97,97,0,40,38
98,98,1,2,38
99,99,0,2,38
100,100,0,3,38
101,101,0,5,38
102,102,0,6,38
103,103,0,7,38
104,104,0,8,38
105,105,0,10,38
106,106,0,11,38
107,107,0,12,38
108,108,0,14,38
109,109,0,17,38
110,110,0,18,38
111,111,0,19,38
112,112,0,20,38
113,113,0,21,38
114,114,0,21,38
115,115,0,22,38
116,116,0,24,38
117,117,0,25,38
118,118,0,27,38
119,119,0,27,38
120,120,0,29,38
121,121,0,30,38
122,122,0,31,38
123,123,0,33,38
124,124,0,34,38
125,125,0,35,38
126,126,0,37,38
127,127,0,38,38
128,128,0,39,38
129,129,0,40,38
130,130,1,2,38
131,131,0,3,38
132,132,0,5,38
133,133,0,6,38
134,134,0,7,38
135,135,0,7,38
136,136,0,9,38
137,137,0,10,38
138,138,0,12,38
139,139,0,13,38
140,140,0,14,38
141,141,0,17,38
142,142,0,19,38
143,143,1,2,38
144,144,0,4,38
145,145,0,6,38
146,146,0,8,38
147,147,0,9,38
148,148,0,11,38
149,149,0,12,38
0,0,0,1,39
1,1,0,2,39
2,2,0,3,39
3,3,0,5,39
4,4,0,6,39
5,5,0,8,39
6,6,0,8,39
7,7,0,9,39
8,8,0,11,39
9,9,0,13,39
10,10,0,15,39
11,11,0,16,39
12,12,0,17,39
13,13,0,18,39
14,14,0,19,39
15,15,0,20,39
16,16,0,22,39
17,17,0,24,39
18,18,0,26,39
19,19,0,27,39
20,20,0,29,39
21,21,0,30,39
22,22,0,32,39
23,23,0,34,39
24,24,0,36,39
25,25,0,38,39
26,26,1,1,39
27,27,0,2,39
28,28,0,3,39
29,29,0,3,39
30,30,0,5,39
31,31,0,6,39
32,32,0,7,39
33,33,0,8,39
34,34,0,9,39
35,35,0,11,39
36,36,0,13,39
37,37,0,15,39
38,38,0,17,39
39,39,0,18,39
40,40,0,20,39
41,41,0,21,39
42,42,0,23,39
43,43,0,25,39
44,44,0,26,39
45,45,0,26,39
46,46,0,27,39
47,47,0,28,39
48,48,0,29,39
49,49,0,31,39
50,50,0,33,39
51,51,1,1,39
52,52,0,2,39
53,53,0,4,39
54,54,0,7,39
55,55,0,8,39
56,56,0,8,39
57,57,0,9,39
58,58,0,10,39
59,59,0,12,39
60,60,0,14,39
61,61,0,15,39
62,62,0,17,39
63,63,0,19,39
64,64,0,21,39
65,65,0,23,39
66,66,0,25,39
67,67,0,26,39
68,68,0,28,39
69,69,0,29,39
70,70,0,31,39
71,71,0,32,39
72,72,0,34,39
73,73,0,36,39
74,74,0,37,39
75,75,0,38,39
76,76,0,39,39
77,77,0,41,39
78,78,0,42,39
79,79,0,44,39
80,80,0,46,39
81,81,0,48,39
82,82,0,49,39
83,83,1,1,39
84,84,0,2,39
85,85,0,4,39
86,86,0,6,39
87,87,0,8,39
88,88,0,10,39
89,89,0,12,39
90,90,0,13,39
91,91,0,15,39
92,92,0,16,39
93,93,0,16,39
94,94,0,17,39
95,95,0,19,39
96,96,0,20,39
97,97,0,20,39
98,98,0,21,39
99,99,0,23,39
100,100,0,25,39
101,101,0,27,39
102,102,0,28,39
103,103,0,30,39
104,104,0,32,39
105,105,0,34,39
106,106,0,36,39
107,107,1,2,39
108,108,0,3,39
109,109,0,5,39
110,110,0,7,39
111,111,0,9,39
112,112,0,12,39
113,113,0,14,39
114,114,0,16,39
115,115,0,18,39
116,116,0,19,39
117,117,0,20,39
118,118,0,22,39
119,119,0,24,39
120,120,0,25,39
121,121,0,26,39
122,122,0,28,39
123,123,0,29,39
124,124,0,30,39
125,125,1,1,39
126,126,0,2,39
127,127,0,4,39
128,128,0,6,39
129,129,0,7,39
130,130,0,8,39
131,131,0,10,39
132,132,0,12,39
133,133,0,13,39
134,134,0,15,39
135,135,0,17,39
136,136,0,17,39
137,137,0,18,39
138,138,0,20,39
139,139,0,22,39
140,140,0,24,39
141,141,0,25,39
142,142,0,27,39
143,143,0,29,39
144,144,0,30,39
145,145,0,32,39
146,146,0,34,39
147,147,0,36,39
148,148,1,2,39
149,149,0,4,39
0,0,0,2,40
1,1,0,2,40
2,2,0,3,40
3,3,0,4,40
4,4,0,5,40
5,5,0,7,40
6,6,0,9,40
7,7,0,11,40
8,8,0,13,40
9,9,0,15,40
10,10,0,17,40
11,11,0,18,40
12,12,0,19,40
13,13,0,20,40
14,14,0,21,40
15,15,0,22,40
16,16,0,24,40
17,17,0,25,40
18,18,0,27,40
19,19,0,28,40
20,20,0,29,40
21,21,0,30,40
22,22,0,32,40
23,23,0,34,40
24,24,0,36,40
25,25,0,37,40
26,26,0,39,40
27,27,0,40,40
28,28,0,42,40
29,29,0,43,40
30,30,0,44,40
31,31,0,45,40
32,32,0,46,40
33,33,0,46,40
34,34,0,48,40
35,35,0,49,40
36,36,1,1,40
37,37,0,3,40
38,38,0,5,40
39,39,0,6,40
40,40,0,8,40
41,41,0,9,40
42,42,0,11,40
43,43,0,12,40
44,44,0,13,40
45,45,0,15,40
46,46,0,16,40
47,47,0,18,40
48,48,0,20,40
49,49,0,20,40
50,50,0,21,40
51,51,0,22,40
52,52,0,23,40
53,53,0,23,40
54,54,0,24,40
55,55,0,26,40
56,56,0,27,40
57,57,0,29,40
58,58,0,31,40
59,59,0,33,40
60,60,0,34,40
61,61,1,1,40
62,62,0,3,40
63,63,0,5,40
64,64,0,6,40
65,65,0,8,40
66,66,0,10,40
67,67,0,12,40
68,68,0,14,40
69,69,0,15,40
70,70,0,17,40
71,71,0,18,40
72,72,0,19,40
73,73,0,19,40
74,74,0,21,40
75,75,0,22,40
76,76,0,23,40
77,77,0,25,40
78,78,0,27,40
79,79,0,27,40
80,80,0,28,40
81,81,0,30,40
82,82,0,32,40
83,83,0,33,40
84,84,0,34,40
85,85,0,35,40
86,86,0,36,40
87,87,0,38,40
88,88,1,1,40
89,89,0,3,40
90,90,0,5,40
91,91,0,5,40
92,92,0,5,40
93,93,0,7,40
94,94,0,9,40
95,95,0,11,40
96,96,0,12,40
97,97,0,13,40
98,98,0,14,40
99,99,0,15,40
100,100,0,17,40
101,101,0,19,40
102,102,0,21,40
103,103,0,22,40
104,104,0,23,40
105,105,0,25,40
106,106,0,26,40
107,107,0,28,40
108,108,0,30,40
109,109,0,31,40
110,110,1,2,40
111,111,0,3,40
112,112,0,4,40
113,113,0,5,40
114,114,0,6,40
115,115,0,7,40
116,116,0,9,40
117,117,0,10,40
118,118,0,11,40
119,119,0,11,40
120,120,0,11,40
121,121,0,13,40
122,122,0,15,40
123,123,0,17,40
124,124,0,18,40
125,125,0,19,40
126,126,0,21,40
127,127,0,22,40
128,128,0,25,40
129,129,0,26,40
130,130,1,2,40
131,131,0,3,40
132,132,0,5,40
133,133,0,7,40
134,134,0,7,40
135,135,0,9,40
136,136,0,10,40
137,137,0,11,40
138,138,0,13,40
139,139,0,14,40
140,140,0,16,40
141,141,0,18,40
142,142,0,20,40
143,143,0,22,40
144,144,0,22,40
145,145,0,23,40
146,146,0,25,40
147,147,0,25,40
148,148,0,25,40
149,149,0,26,40
0,0,0,1,41
1,1,0,3,41
2,2,0,4,41
3,3,0,5,41
4,4,0,6,41
5,5,0,8,41
6,6,0,9,41
7,7,0,10,41
8,8,0,10,41
9,9,0,12,41
10,10,0,13,41
11,11,0,14,41
12,12,0,16,41
13,13,0,18,41
14,14,0,20,41
15,15,0,22,41
16,16,0,22,41
17,17,0,23,41
18,18,0,25,41
19,19,0,25,41
20,20,0,25,41
21,21,0,26,41
22,22,0,28,41
23,23,0,29,41
24,24,0,31,41
25,25,0,32,41
26,26,0,34,41
27,27,1,2,41
28,28,0,3,41
29,29,0,5,41
30,30,0,6,41
31,31,0,8,41
32,32,0,9,41
33,33,0,10,41
34,34,0,10,41
35,35,0,11,41
36,36,0,11,41
37,37,0,11,41
38,38,0,13,41
39,39,0,14,41
40,40,0,14,41
41,41,0,15,41
42,42,0,15,41
43,43,0,17,41
44,44,0,18,41
45,45,0,20,41
46,46,0,22,41
47,47,0,23,41
48,48,0,24,41
49,49,0,26,41
50,50,0,27,41
51,51,0,28,41
52,52,0,29,41
53,53,0,31,41
54,54,0,33,41
55,55,0,34,41
56,56,0,34,41
57,57,0,35,41
58,58,0,36,41
59,59,1,2,41
60,60,0,3,41
61,61,0,4,41
62,62,0,4,41
63,63,0,6,41
64,64,0,6,41
65,65,0,7,41
66,66,0,9,41
67,67,0,11,41
68,68,0,12,41
69,69,0,14,41
70,70,0,14,41
71,71,0,16,41
72,72,0,18,41
73,73,0,20,41
74,74,0,21,41
75,75,0,22,41
76,76,0,24,41
77,77,0,25,41
78,78,0,27,41
79,79,0,28,41
80,80,0,29,41
81,81,0,31,41
82,82,0,33,41
83,83,0,34,41
84,84,0,35,41
85,85,1,1,41
86,86,0,2,41
87,87,0,4,41
88,88,0,5,41
89,89,0,5,41
90,90,0,6,41
91,91,0,8,41
92,92,0,10,41
93,93,0,11,41
94,94,0,12,41
95,95,0,14,41
96,96,0,16,41
97,97,0,17,41
98,98,0,19,41
99,99,0,19,41
100,100,0,20,41
101,101,0,22,41
102,102,0,24,41
103,103,0,25,41
104,104,0,27,41
105,105,0,29,41
106,106,0,30,41
107,107,0,31,41
108,108,0,33,41
109,109,0,34,41
110,110,0,35,41
111,111,0,37,41
112,112,0,39,41
113,113,1,2,41
114,114,0,2,41
115,115,0,3,41
116,116,0,4,41
117,117,0,5,41
118,118,0,6,41
119,119,0,7,41
120,120,0,8,41
121,121,0,9,41
122,122,0,10,41
123,123,0,10,41
124,124,0,12,41
125,125,0,14,41
126,126,0,17,41
127,127,0,18,41
128,128,0,20,41
129,129,0,21,41
130,130,0,23,41
131,131,0,24,41
132,132,0,24,41
133,133,0,25,41
134,134,0,27,41
135,135,0,28,41
136,136,0,29,41
137,137,0,31,41
138,138,0,33,41
139,139,0,33,41
140,140,0,34,41
141,141,0,36,41
142,142,0,38,41
143,143,0,40,41
144,144,0,42,41
145,145,1,1,41
146,146,0,2,41
147,147,0,3,41
148,148,0,4,41
149,149,0,6,41
0,0,0,1,42
1,1,0,2,42
2,2,0,3,42
3,3,0,5,42
4,4,0,6,42
5,5,0,7,42
6,6,0,8,42
7,7,0,9,42
8,8,0,10,42
9,9,0,10,42
10,10,0,12,42
11,11,0,12,42
12,12,0,13,42
13,13,0,15,42
14,14,0,15,42
15,15,0,17,42
16,16,0,19,42
17,17,0,20,42
18,18,0,22,42
19,19,0,22,42
20,20,0,23,42
21,21,0,24,42
22,22,0,26,42
23,23,0,27,42
24,24,0,29,42
25,25,0,31,42
26,26,0,33,42
27,27,1,1,42
28,28,0,1,42
29,29,0,2,42
30,30,0,4,42
31,31,0,4,42
32,32,0,5,42
33,33,0,7,42
34,34,0,8,42
35,35,0,9,42
36,36,0,10,42
37,37,0,12,42
38,38,0,13,42
39,39,0,14,42
40,40,0,17,42
41,41,0,19,42
42,42,0,20,42
43,43,0,22,42
44,44,0,24,42
45,45,0,26,42
46,46,0,27,42
47,47,0,29,42
48,48,0,30,42
49,49,0,32,42
50,50,1,2,42
51,51,0,3,42
52,52,0,5,42
53,53,0,6,42
54,54,0,8,42
55,55,0,9,42
56,56,0,10,42
57,57,0,11,42
58,58,0,12,42
59,59,0,13,42
60,60,0,14,42
61,61,0,16,42
62,62,0,18,42
63,63,0,19,42
64,64,0,20,42
65,65,0,20,42
66,66,0,21,42
67,67,0,23,42
68,68,0,24,42
69,69,0,24,42
70,70,0,26,42
71,71,0,28,42
72,72,0,29,42
73,73,0,30,42
74,74,0,31,42
75,75,0,33,42
76,76,0,34,42
77,77,0,36,42
78,78,0,38,42
79,79,0,39,42
80,80,0,40,42
81,81,0,42,42
82,82,1,2,42
83,83,0,3,42
84,84,0,6,42
85,85,0,8,42
86,86,0,11,42
87,87,0,13,42
88,88,0,15,42
89,89,0,16,42
90,90,0,17,42
91,91,0,17,42
92,92,0,17,42
93,93,0,19,42
94,94,0,21,42
95,95,0,23,42
96,96,0,24,42
97,97,1,2,42
98,98,0,4,42
99,99,0,5,42
100,100,0,7,42
101,101,0,9,42
102,102,0,10,42
103,103,0,12,42
104,104,0,14,42
105,105,0,16,42
106,106,0,17,42
107,107,0,18,42
108,108,0,21,42
109,109,0,23,42
110,110,0,25,42
111,111,0,27,42
112,112,0,28,42
113,113,0,29,42
114,114,0,31,42
115,115,0,32,42
116,116,0,34,42
117,117,0,36,42
118,118,0,38,42
119,119,0,38,42
120,120,0,39,42
121,121,0,40,42
122,122,0,42,42
123,123,1,1,42
124,124,0,3,42
125,125,0,4,42
126,126,0,6,42
127,127,0,7,42
128,128,0,9,42
129,129,0,10,42
130,130,0,12,42
131,131,0,14,42
132,132,0,16,42
133,133,0,17,42
134,134,0,19,42
135,135,0,19,42
136,136,0,22,42
137,137,0,24,42
138,138,0,25,42
139,139,0,26,42
140,140,0,28,42
141,141,0,30,42
142,142,0,31,42
143,143,0,32,42
144,144,0,34,42
145,145,0,35,42
146,146,0,37,42
147,147,0,38,42
148,148,0,40,42
149,149,0,41,42
0,0,0,2,43
1,1,0,2,43
2,2,0,4,43
3,3,0,6,43
4,4,0,7,43
5,5,0,8,43
6,6,0,10,43
7,7,0,13,43
8,8,0,14,43
9,9,0,15,43
10,10,0,17,43
11,11,0,17,43
12,12,0,18,43
13,13,0,19,43
14,14,0,20,43
15,15,0,21,43
16,16,0,23,43
17,17,0,25,43
18,18,0,27,43
19,19,0,28,43
20,20,0,29,43
21,21,0,31,43
22,22,0,32,43
23,23,0,34,43
24,24,0,35,43
25,25,0,37,43
26,26,0,38,43
27,27,0,40,43
28,28,0,42,43
29,29,0,43,43
30,30,0,43,43
31,31,0,45,43
32,32,1,1,43
33,33,0,2,43
34,34,0,3,43
35,35,0,5,43
36,36,0,7,43
37,37,0,9,43
38,38,0,11,43
39,39,0,11,43
40,40,0,11,43
41,41,0,12,43
42,42,0,14,43
43,43,0,16,43
44,44,0,17,43
45,45,0,18,43
46,46,0,20,43
47,47,0,21,43
48,48,0,23,43
49,49,0,24,43
50,50,0,25,43
51,51,0,26,43
52,52,0,27,43
53,53,0,28,43
54,54,1,0,43
55,55,0,2,43
56,56,0,2,43
57,57,0,3,43
58,58,0,3,43
59,59,0,4,43
60,60,0,6,43
61,61,0,7,43
62,62,0,8,43
63,63,0,10,43
64,64,0,10,43
65,65,0,11,43
66,66,0,13,43
67,67,0,15,43
68,68,0,17,43
69,69,0,19,43
70,70,0,21,43
71,71,0,22,43
72,72,0,23,43
73,73,0,24,43
74,74,0,26,43
75,75,0,27,43
76,76,0,28,43
77,77,0,29,43
78,78,0,30,43
79,79,0,32,43
80,80,0,34,43
81,81,0,35,43
82,82,0,37,43
83,83,0,38,43
84,84,1,2,43
85,85,0,2,43
86,86,0,2,43
87,87,0,3,43
88,88,0,5,43
89,89,0,7,43
90,90,0,9,43
91,91,0,10,43
92,92,0,11,43
93,93,0,13,43
94,94,0,15,43
95,95,0,17,43
96,96,0,18,43
97,97,0,19,43
98,98,0,21,43
99,99,0,21,43
100,100,0,22,43
101,101,0,23,43
102,102,0,23,43
103,103,0,25,43
104,104,0,27,43
105,105,0,27,43
106,106,0,29,43
107,107,0,30,43
108,108,1,0,43
109,109,0,1,43
110,110,0,3,43
111,111,0,4,43
112,112,0,6,43
113,113,0,8,43
114,114,0,9,43
115,115,0,10,43
116,116,0,11,43
117,117,0,11,43
118,118,0,12,43
119,119,0,14,43
120,120,0,16,43
121,121,0,17,43
122,122,0,18,43
123,123,0,20,43
124,124,1,2,43
125,125,0,4,43
126,126,0,5,43
127,127,0,7,43
128,128,0,8,43
129,129,0,10,43
130,130,0,11,43
131,131,0,13,43
132,132,0,14,43
133,133,0,16,43
134,134,0,18,43
135,135,0,20,43
136,136,0,21,43
137,137,0,22,43
138,138,0,23,43
139,139,0,24,43
140,140,0,24,43
141,141,0,25,43
142,142,0,27,43
143,143,0,29,43
144,144,0,30,43
145,145,0,32,43
146,146,0,33,43
147,147,0,34,43
148,148,0,35,43
149,149,0,35,43
0,0,0,1,44
1,1,0,2,44
2,2,0,2,44
3,3,0,3,44
4,4,0,4,44
5,5,0,6,44
6,6,0,7,44
7,7,0,9,44
8,8,0,9,44
9,9,0,11,44
10,10,0,13,44
11,11,0,13,44
12,12,0,15,44
13,13,0,16,44
14,14,0,18,44
15,15,0,19,44
16,16,0,20,44
17,17,0,21,44
18,18,0,23,44
19,19,0,24,44
20,20,0,26,44
21,21,0,28,44
22,22,0,29,44
23,23,0,30,44
24,24,0,32,44
25,25,1,2,44
26,26,0,2,44
27,27,0,4,44
28,28,0,6,44
29,29,0,7,44
30,30,0,9,44
31,31,0,11,44
32,32,0,12,44
33,33,0,13,44
34,34,0,14,44
35,35,0,16,44
36,36,0,18,44
37,37,0,20,44
38,38,0,22,44
39,39,0,22,44
40,40,0,24,44
41,41,0,25,44
42,42,0,27,44
43,43,0,28,44
44,44,0,30,44
45,45,0,31,44
46,46,1,2,44
47,47,0,4,44
48,48,0,6,44
49,49,0,8,44
50,50,0,9,44
51,51,0,11,44
52,52,0,12,44
53,53,0,12,44
54,54,0,13,44
55,55,0,13,44
56,56,0,15,44
57,57,0,17,44
58,58,0,19,44
59,59,0,19,44
60,60,0,21,44
61,61,0,22,44
62,62,0,22,44
63,63,0,22,44
64,64,0,24,44
65,65,0,25,44
66,66,0,26,44
67,67,0,27,44
68,68,0,29,44
69,69,0,31,44
70,70,0,33,44
71,71,0,35,44
72,72,0,36,44
73,73,0,38,44
74,74,0,40,44
75,75,0,42,44
76,76,0,43,44
77,77,0,43,44
78,78,0,44,44
79,79,1,2,44
80,80,0,4,44
81,81,0,5,44
82,82,0,5,44
83,83,0,6,44
84,84,0,6,44
85,85,0,8,44
86,86,0,10,44
87,87,0,12,44
88,88,0,13,44
89,89,0,15,44
90,90,0,16,44
91,91,0,18,44
92,92,0,19,44
93,93,0,20,44
94,94,0,20,44
95,95,0,22,44
96,96,0,24,44
97,97,0,24,44
98,98,0,26,44
99,99,0,28,44
100,100,0,30,44
101,101,0,32,44
102,102,0,33,44
103,103,0,34,44
104,104,0,34,44
105,105,0,36,44
106,106,0,38,44
107,107,0,39,44
108,108,0,41,44
109,109,1,1,44
110,110,0,2,44
111,111,0,2,44
112,112,0,3,44
113,113,0,5,44
114,114,0,5,44
115,115,0,7,44
116,116,0,7,44
117,117,0,8,44
118,118,0,10,44
119,119,0,13,44
120,120,0,14,44
121,121,1,2,44
122,122,0,3,44
123,123,0,5,44
124,124,0,6,44
125,125,0,8,44
126,126,0,10,44
127,127,0,12,44
128,128,0,14,44
129,129,0,15,44
130,130,0,16,44
131,131,0,17,44
132,132,0,19,44
133,133,0,21,44
134,134,0,23,44
135,135,0,25,44
136,136,0,26,44
137,137,0,28,44
138,138,0,29,44
139,139,0,31,44
140,140,0,33,44
141,141,1,1,44
142,142,0,3,44
143,143,0,5,44
144,144,0,6,44
145,145,0,8,44
146,146,0,10,44
147,147,0,12,44
148,148,0,14,44
149,149,0,16,44
0,0,0,2,45
1,1,0,3,45
2,2,0,5,45
3,3,0,7,45
4,4,0,9,45
5,5,0,11,45
6,6,0,13,45
7,7,0,14,45
8,8,0,15,45
9,9,0,16,45
10,10,0,16,45
11,11,0,17,45
12,12,0,19,45
13,13,0,20,45
14,14,0,22,45
15,15,0,24,45
16,16,0,25,45
17,17,0,26,45
18,18,0,28,45
19,19,0,29,45
20,20,0,31,45
21,21,0,31,45
22,22,0,32,45
23,23,0,33,45
24,24,0,33,45
25,25,0,34,45
26,26,0,35,45
27,27,1,2,45
28,28,0,2,45
29,29,0,4,45
30,30,0,4,45
31,31,0,6,45
32,32,0,8,45
33,33,0,10,45
34,34,0,12,45
35,35,0,13,45
36,36,0,15,45
37,37,0,17,45
38,38,0,19,45
39,39,0,21,45
40,40,0,22,45
41,41,0,24,45
42,42,0,25,45
43,43,0,27,45
44,44,0,29,45
45,45,1,2,45
46,46,0,4,45
47,47,0,5,45
48,48,0,6,45
49,49,0,8,45
50,50,0,8,45
51,51,0,9,45
52,52,0,10,45
53,53,0,11,45
54,54,0,13,45
55,55,0,16,45
56,56,0,17,45
57,57,0,19,45
58,58,0,20,45
59,59,0,22,45
60,60,0,24,45
61,61,0,25,45
62,62,0,26,45
63,63,0,26,45
64,64,0,27,45
65,65,0,28,45
66,66,0,28,45
67,67,0,30,45
68,68,0,31,45
69,69,0,32,45
70,70,0,33,45
71,71,0,35,45
72,72,0,36,45
73,73,0,37,45
74,74,0,39,45
75,75,1,0,45
76,76,0,1,45
77,77,0,2,45
78,78,0,4,45
79,79,0,6,45
80,80,0,8,45
81,81,0,9,45
82,82,0,10,45
83,83,0,12,45
84,84,0,14,45
85,85,0,16,45
86,86,0,18,45
87,87,0,21,45
88,88,0,21,45
89,89,0,23,45
90,90,0,25,45
91,91,0,27,45
92,92,0,29,45
93,93,0,30,45
94,94,0,31,45
95,95,0,33,45
96,96,0,34,45
97,97,0,36,45
98,98,0,38,45
99,99,0,39,45
100,100,0,39,45
101,101,0,41,45
102,102,0,42,45
103,103,0,43,45
104,104,0,44,45
105,105,0,46,45
106,106,0,47,45
107,107,1,1,45
108,108,0,2,45
109,109,0,4,45
110,110,0,5,45
111,111,0,7,45
112,112,0,8,45
113,113,0,10,45
114,114,0,12,45
115,115,0,14,45
116,116,0,15,45
117,117,0,17,45
118,118,0,19,45
119,119,0,20,45
120,120,0,21,45
121,121,0,21,45
122,122,0,23,45
123,123,0,25,45
124,124,0,27,45
125,125,0,28,45
126,126,0,30,45
127,127,0,32,45
128,128,0,35,45
129,129,1,2,45
130,130,0,4,45
131,131,0,6,45
132,132,0,8,45
133,133,0,10,45
134,134,0,11,45
135,135,0,11,45
136,136,0,12,45
137,137,0,12,45
138,138,0,13,45
139,139,0,14,45
140,140,0,16,45
141,141,0,17,45
142,142,0,19,45
143,143,0,21,45
144,144,0,22,45
145,145,0,24,45
146,146,0,26,45
147,147,0,28,45
148,148,0,29,45
149,149,0,31,45
0,0,0,1,46
1,1,0,3,46
2,2,0,5,46
3,3,0,6,46
4,4,0,6,46
5,5,0,7,46
6,6,0,7,46
7,7,0,9,46
8,8,0,11,46
9,9,0,12,46
10,10,0,13,46
11,11,0,13,46
12,12,0,14,46
13,13,0,16,46
14,14,0,17,46
15,15,0,19,46
16,16,0,20,46
17,17,0,21,46
18,18,0,23,46
19,19,0,24,46
20,20,0,24,46
21,21,0,25,46
22,22,0,26,46
23,23,0,27,46
24,24,0,27,46
25,25,0,29,46
26,26,0,31,46
27,27,0,33,46
28,28,0,34,46
29,29,0,34,46
30,30,0,36,46
31,31,0,38,46
32,32,0,40,46
33,33,0,41,46
34,34,0,43,46
35,35,1,1,46
36,36,0,2,46
37,37,0,2,46
38,38,0,3,46
39,39,0,4,46
40,40,0,7,46
41,41,0,9,46
42,42,0,10,46
43,43,0,12,46
44,44,0,12,46
45,45,0,13,46
46,46,0,14,46
47,47,0,14,46
48,48,0,16,46
49,49,0,18,46
50,50,0,20,46
51,51,0,22,46
52,52,0,24,46
53,53,0,25,46
54,54,0,26,46
55,55,0,28,46
56,56,0,30,46
57,57,1,1,46
58,58,0,3,46
59,59,0,5,46
60,60,0,6,46
61,61,0,7,46
62,62,0,8,46
63,63,0,10,46
64,64,0,12,46
65,65,0,14,46
66,66,0,16,46
67,67,0,16,46
68,68,0,17,46
69,69,0,19,46
70,70,0,20,46
71,71,0,21,46
72,72,0,21,46
73,73,0,23,46
74,74,0,25,46
75,75,0,26,46
76,76,0,28,46
77,77,0,30,46
78,78,0,32,46
79,79,0,34,46
80,80,0,35,46
81,81,0,36,46
82,82,0,38,46
83,83,0,40,46
84,84,0,41,46
85,85,1,1,46
86,86,0,2,46
87,87,0,4,46
