,household_id,school_id,y_ij,test_scores,sports,distance
573,114,3,0,0.85,2.0,3.635531745194202
574,114,4,0,0.5,2.8,2.6189034621323564
575,115,0,1,0.95,1.0,1.8475353070300724
576,115,1,0,0.45,3.5,7.84733677681064
577,115,2,0,0.65,0.5,5.684293837436974
578,115,3,0,0.85,2.0,6.2483356481516825
579,115,4,0,0.5,2.8,9.859462771871762
580,116,0,0,0.95,1.0,7.605436791841449
581,116,1,1,0.45,3.5,3.7510680180356393
582,116,2,0,0.65,0.5,3.7132487414158684
583,116,3,0,0.85,2.0,7.036044425337524
584,116,4,0,0.5,2.8,2.3945278525332503
585,117,0,1,0.95,1.0,3.3344345317704858
586,117,1,0,0.45,3.5,3.5512651562814663
587,117,2,0,0.65,0.5,1.3178435444169492
588,117,3,0,0.85,2.0,5.182850471015349
589,117,4,0,0.5,2.8,5.324938456776698
590,118,0,0,0.95,1.0,4.882146352987162
591,118,1,0,0.45,3.5,6.95726005445001
592,118,2,0,0.65,0.5,2.7183860000748292
593,118,3,1,0.85,2.0,1.5413557102628508
594,118,4,0,0.5,2.8,5.190750608420695
595,119,0,0,0.95,1.0,2.8775593167957725
596,119,1,0,0.45,3.5,4.938840041151173
597,119,2,0,0.65,0.5,1.4906917328814964
598,119,3,1,0.85,2.0,4.006517531832896
599,119,4,0,0.5,2.8,5.671329303019207
600,120,0,0,0.95,1.0,9.431558597416215
601,120,1,0,0.45,3.5,7.465420485490777
602,120,2,0,0.65,0.5,5.250944862555008
603,120,3,1,0.85,2.0,5.950826906741644
604,120,4,0,0.5,2.8,1.4800494325156663
605,121,0,1,0.95,1.0,8.432484172833453
606,121,1,0,0.45,3.5,3.4449915697036504
607,121,2,0,0.65,0.5,4.9388727357343365
608,121,3,0,0.85,2.0,8.539142865898821
609,121,4,0,0.5,2.8,3.6983967437895666
610,122,0,0,0.95,1.0,1.8567393663040437
611,122,1,1,0.45,3.5,6.845961910084099
612,122,2,0,0.65,0.5,5.971760345848317
613,122,3,0,0.85,2.0,7.775387371840101
614,122,4,0,0.5,2.8,10.191975381745666
615,123,0,0,0.95,1.0,3.195475899782992
616,123,1,0,0.45,3.5,3.2942770920375426
617,123,2,0,0.65,0.5,4.236787037778622
618,123,3,1,0.85,2.0,7.8133518574203835
619,123,4,0,0.5,2.8,7.854276706411862
620,124,0,0,0.95,1.0,0.8935826019844006
621,124,1,0,0.45,3.5,6.83175821210674
622,124,2,0,0.65,0.5,4.652457447224805
623,124,3,1,0.85,2.0,5.711199552439682
624,124,4,0,0.5,2.8,8.85958411720922
625,125,0,1,0.95,1.0,7.928932772157601
626,125,1,0,0.45,3.5,1.956732774912067
627,125,2,0,0.65,0.5,5.96780324555619
628,125,3,0,0.85,2.0,10.168606000968222
629,125,4,0,0.5,2.8,6.660433638281157
630,126,0,0,0.95,1.0,7.215421587802196
631,126,1,0,0.45,3.5,9.94215542073408
632,126,2,0,0.65,0.5,5.700785479322994
633,126,3,1,0.85,2.0,1.4667841533394657
634,126,4,0,0.5,2.8,6.995398592846432
635,127,0,0,0.95,1.0,6.852996677563223
636,127,1,1,0.45,3.5,5.684645507712149
637,127,2,0,0.65,0.5,2.691716341755183
638,127,3,0,0.85,2.0,4.2632709485314075
639,127,4,0,0.5,2.8,1.8780602403147868
640,128,0,0,0.95,1.0,7.499683949948659
641,128,1,0,0.45,3.5,8.58354499566897
642,128,2,0,0.65,0.5,4.575073931811813
643,128,3,1,0.85,2.0,2.045814818211611
644,128,4,0,0.5,2.8,4.649445516829988
645,129,0,0,0.95,1.0,8.548816797304237
646,129,1,1,0.45,3.5,3.9937691960130692
647,129,2,0,0.65,0.5,4.796758114161559
648,129,3,0,0.85,2.0,8.128196873878402
649,129,4,0,0.5,2.8,2.989232038112535
650,130,0,0,0.95,1.0,8.441728537345442
651,130,1,1,0.45,3.5,3.583566312332726
652,130,2,0,0.65,0.5,4.868747573805176
653,130,3,0,0.85,2.0,8.40044393826788
654,130,4,0,0.5,2.8,3.4852008803848213
655,131,0,0,0.95,1.0,6.3262024454352614
656,131,1,0,0.45,3.5,6.874009260140696
657,131,2,0,0.65,0.5,2.917255603640427
658,131,3,1,0.85,2.0,2.401823724889674
659,131,4,0,0.5,2.8,3.605540615956483
660,132,0,0,0.95,1.0,4.44247985908377
661,132,1,1,0.45,3.5,1.5575323363334366
662,132,2,0,0.65,0.5,3.3239954478835374
663,132,3,0,0.85,2.0,7.461366128020838
664,132,4,0,0.5,2.8,6.193727809383943
665,133,0,0,0.95,1.0,3.6451870168135754
666,133,1,1,0.45,3.5,3.3903796347997033
667,133,2,0,0.65,0.5,4.837712647379579
668,133,3,0,0.85,2.0,8.444658267163218
669,133,4,0,0.5,2.8,8.33783778504274
670,134,0,0,0.95,1.0,7.574862506918489
671,134,1,1,0.45,3.5,3.507044312685259
672,134,2,0,0.65,0.5,3.7805023122789474
673,134,3,0,0.85,2.0,7.23083920822161
674,134,4,0,0.5,2.8,2.6843720806873033
675,135,0,0,0.95,1.0,7.536223611353122
676,135,1,0,0.45,3.5,10.547616929672055
677,135,2,0,0.65,0.5,6.305387303151307
678,135,3,1,0.85,2.0,2.0648474980925067
679,135,4,0,0.5,2.8,7.662972775964113
680,136,0,0,0.95,1.0,9.632215664350504
681,136,1,0,0.45,3.5,5.7312478983217146
682,136,2,0,0.65,0.5,5.529472399881612
683,136,3,1,0.85,2.0,8.018910622403018
684,136,4,0,0.5,2.8,2.0905863860519625
685,137,0,0,0.95,1.0,4.546642658387555
686,137,1,0,0.45,3.5,5.377094476202481
687,137,2,0,0.65,0.5,1.1434138850172868
688,137,3,1,0.85,2.0,3.114746477467054
689,137,4,0,0.5,2.8,4.235897916833124
690,138,0,1,0.95,1.0,2.106975496200798
691,138,1,0,0.45,3.5,7.950567117054618
692,138,2,0,0.65,0.5,6.27044434082845
693,138,3,0,0.85,2.0,7.171152416457547
694,138,4,0,0.5,2.8,10.4975044044413
695,139,0,0,0.95,1.0,2.4858662783160086
696,139,1,0,0.45,3.5,5.1438894402203195
697,139,2,0,0.65,0.5,1.9087806458893988
698,139,3,1,0.85,2.0,4.102107816115245
699,139,4,0,0.5,2.8,6.091580743499606
700,140,0,0,0.95,1.0,5.5671882506132455
701,140,1,1,0.45,3.5,0.5288904753620601
702,140,2,0,0.65,0.5,4.170475809910925
703,140,3,0,0.85,2.0,8.396785803340208
704,140,4,0,0.5,2.8,6.3081020873427684
705,141,0,0,0.95,1.0,5.044886324273708
706,141,1,0,0.45,3.5,8.45684986820356
707,141,2,0,0.65,0.5,4.317031139634145
708,141,3,1,0.85,2.0,1.3248418878519788
709,141,4,0,0.5,2.8,6.915391362482523
710,142,0,0,0.95,1.0,9.671275882630429
711,142,1,0,0.45,3.5,6.8534460528637196
712,142,2,0,0.65,0.5,5.428776552859467
713,142,3,0,0.85,2.0,6.926290993182437
714,142,4,1,0.5,2.8,1.1872878858155886
715,143,0,0,0.95,1.0,9.527071337521804
716,143,1,1,0.45,3.5,7.857171510566665
717,143,2,0,0.65,0.5,5.407039689447887
718,143,3,0,0.85,2.0,5.72162671449903
719,143,4,0,0.5,2.8,1.9253748041095624
720,144,0,0,0.95,1.0,6.586028365047008
721,144,1,1,0.45,3.5,6.381592029761103
722,144,2,0,0.65,0.5,2.7535643902455504
723,144,3,0,0.85,2.0,3.231024120638262
724,144,4,0,0.5,2.8,2.790781983110276
725,145,0,0,0.95,1.0,2.6580695159912615
726,145,1,1,0.45,3.5,4.123595691295542
727,145,2,0,0.65,0.5,1.6850364540748974
728,145,3,0,0.85,2.0,4.967358883536748
729,145,4,0,0.5,2.8,5.8833121752360364
730,146,0,0,0.95,1.0,7.4732440632439285
731,146,1,1,0.45,3.5,2.559438565172964
732,146,2,0,0.65,0.5,4.1662490413037565
733,146,3,0,0.85,2.0,8.010276922768295
734,146,4,0,0.5,2.8,3.855630340102421
735,147,0,1,0.95,1.0,6.219751027752431
736,147,1,0,0.45,3.5,3.018075282722267
737,147,2,0,0.65,0.5,2.4648901978948685
738,147,3,0,0.85,2.0,6.24840691402035
739,147,4,0,0.5,2.8,3.0766970159781724
740,148,0,0,0.95,1.0,1.1425269661133757
741,148,1,1,0.45,3.5,6.916633355910814
742,148,2,0,0.65,0.5,5.381452197112183
743,148,3,0,0.85,2.0,6.78824266798919
744,148,4,0,0.5,2.8,9.623652509900326
745,149,0,0,0.95,1.0,5.949057627613692
746,149,1,0,0.45,3.5,5.846073579542822
747,149,2,0,0.65,0.5,2.0792444788976647
748,149,3,0,0.85,2.0,3.2357284973594767
749,149,4,1,0.5,2.8,3.042240711939834
750,150,0,0,0.95,1.0,5.591983712560244
751,150,1,0,0.45,3.5,1.4738305332534647
752,150,2,0,0.65,0.5,2.9290619871312926
753,150,3,1,0.85,2.0,7.140492406561668
754,150,4,0,0.5,2.8,4.678517543771316
755,151,0,0,0.95,1.0,3.840925408349068
756,151,1,1,0.45,3.5,8.581808028202035
757,151,2,0,0.65,0.5,4.919215683362575
758,151,3,0,0.85,2.0,3.2787096312372253
759,151,4,0,0.5,2.8,8.345337493857226
760,152,0,0,0.95,1.0,1.2057219519859932
761,152,1,0,0.45,3.5,6.221392641590492
762,152,2,0,0.65,0.5,3.587833310246771
763,152,3,1,0.85,2.0,4.799934304070868
764,152,4,0,0.5,2.8,7.764749210292094
765,153,0,0,0.95,1.0,4.136240556429987
766,153,1,1,0.45,3.5,3.0223483384435337
767,153,2,0,0.65,0.5,1.2694720836341613
768,153,3,0,0.85,2.0,5.485301200787476
769,153,4,0,0.5,2.8,4.702619780675094
770,154,0,1,0.95,1.0,2.9907252244019107
771,154,1,0,0.45,3.5,3.723471633675205
772,154,2,0,0.65,0.5,4.514067153986673
773,154,3,0,0.85,2.0,7.930281428462598
774,154,4,0,0.5,2.8,8.234632182042427
775,155,0,1,0.95,1.0,6.421202508670403
776,155,1,0,0.45,3.5,8.903369692285258
777,155,2,0,0.65,0.5,4.662315062532117
778,155,3,0,0.85,2.0,0.452074780455668
779,155,4,0,0.5,2.8,6.184053834441664
780,156,0,0,0.95,1.0,7.527657642617499
781,156,1,1,0.45,3.5,7.432352137824356
782,156,2,0,0.65,0.5,3.8530094187571104
783,156,3,0,0.85,2.0,3.232878726683037
784,156,4,0,0.5,2.8,3.004285868156418
785,157,0,0,0.95,1.0,6.5733648536992
786,157,1,1,0.45,3.5,0.5770661950385488
787,157,2,0,0.65,0.5,4.709656771435952
788,157,3,0,0.85,2.0,8.945877733124277
789,157,4,0,0.5,2.8,6.095293947761432
790,158,0,0,0.95,1.0,3.8206072688953077
791,158,1,0,0.45,3.5,5.161920107492176
792,158,2,0,0.65,0.5,1.0365961339208618
793,158,3,1,0.85,2.0,3.3917022118085947
794,158,4,0,0.5,2.8,4.853042673064362
795,159,0,0,0.95,1.0,1.537737110443388
796,159,1,1,0.45,3.5,7.117781779781695
797,159,2,0,0.65,0.5,5.778612008010613
798,159,3,0,0.85,2.0,7.219549571383012
799,159,4,0,0.5,2.8,10.020981890883453
800,160,0,0,0.95,1.0,8.968137857466107
801,160,1,1,0.45,3.5,6.280852619037878
802,160,2,0,0.65,0.5,4.7260433680582095
803,160,3,0,0.85,2.0,6.420425391783553
804,160,4,0,0.5,2.8,0.49343206525028027
805,161,0,0,0.95,1.0,5.3872351987633955
806,161,1,0,0.45,3.5,6.559541105762725
807,161,2,0,0.65,0.5,2.372732679785152
808,161,3,1,0.85,2.0,2.0572168629607277
809,161,4,0,0.5,2.8,4.270528966374725
810,162,0,0,0.95,1.0,6.33250219185328
811,162,1,0,0.45,3.5,6.160244379693613
812,162,2,0,0.65,0.5,2.483019578682444
813,162,3,1,0.85,2.0,3.222136191828945
814,162,4,0,0.5,2.8,2.8688305015134805
815,163,0,0,0.95,1.0,2.9725991852221143
816,163,1,1,0.45,3.5,5.5690334444801035
817,163,2,0,0.65,0.5,1.8662975044968404
818,163,3,0,0.85,2.0,3.4571663605971215
819,163,4,0,0.5,2.8,5.8420704236254375
820,164,0,0,0.95,1.0,9.275981813231756
821,164,1,1,0.45,3.5,6.236110880495247
822,164,2,0,0.65,0.5,5.0465646260475445
823,164,3,0,0.85,2.0,6.931561882859992
824,164,4,0,0.5,2.8,0.944346573214768
825,165,0,1,0.95,1.0,6.905822428447076
826,165,1,0,0.45,3.5,8.396114148384267
827,165,2,0,0.65,0.5,4.264539043328351
828,165,3,0,0.85,2.0,1.3703480256654896
829,165,4,0,0.5,2.8,4.968118667151692
830,166,0,0,0.95,1.0,5.217083734124819
831,166,1,0,0.45,3.5,6.27468647151693
832,166,2,0,0.65,0.5,2.0861519148158476
833,166,3,1,0.85,2.0,2.3091923496196833
834,166,4,0,0.5,2.8,4.181638068330387
835,167,0,0,0.95,1.0,5.4983622132741266
836,167,1,1,0.45,3.5,2.20243522737101
837,167,2,0,0.65,0.5,2.332435603411628
838,167,3,0,0.85,2.0,6.483038697814439
839,167,4,0,0.5,2.8,4.080260366663331
840,168,0,0,0.95,1.0,6.809245013579277
841,168,1,1,0.45,3.5,2.667313407410374
842,168,2,0,0.65,0.5,3.2892379375182554
843,168,3,0,0.85,2.0,7.1079963144241685
844,168,4,0,0.5,2.8,3.357432763923121
845,169,0,0,0.95,1.0,10.589488287219254
846,169,1,1,0.45,3.5,7.540200126112382
847,169,2,0,0.65,0.5,6.347755822226249
848,169,3,0,0.85,2.0,7.728737931602371
849,169,4,0,0.5,2.8,2.1096790684985076
850,170,0,0,0.95,1.0,9.96060379820375
851,170,1,0,0.45,3.5,7.154144111383801
852,170,2,0,0.65,0.5,5.7180849357420245
853,170,3,1,0.85,2.0,7.085987065912005
854,170,4,0,0.5,2.8,1.4762664528901288
855,171,0,0,0.95,1.0,4.514504784695631
856,171,1,1,0.45,3.5,7.920553512099437
857,171,2,0,0.65,0.5,3.8285656097591714
858,171,3,0,0.85,2.0,1.606443686666454
859,171,4,0,0.5,2.8,6.703363022052549
860,172,0,0,0.95,1.0,6.331568016985052
861,172,1,0,0.45,3.5,3.3399114874172118
862,172,2,0,0.65,0.5,2.4282362146210894
863,172,3,1,0.85,2.0,6.052904549405456
864,172,4,0,0.5,2.8,2.7755915899654067
865,173,0,0,0.95,1.0,3.292240952603623
866,173,1,0,0.45,3.5,2.7078279506771703
867,173,2,0,0.65,0.5,2.9999561393489507
868,173,3,1,0.85,2.0,6.831335262272406
869,173,4,0,0.5,2.8,6.5696745114225035
870,174,0,0,0.95,1.0,5.8445131893822975
871,174,1,0,0.45,3.5,8.652395846093155
872,174,2,0,0.65,0.5,4.4184934528126
873,174,3,1,0.85,2.0,0.42686638144216577
874,174,4,0,0.5,2.8,6.394359574205378
875,175,0,0,0.95,1.0,5.30595550681778
876,175,1,0,0.45,3.5,8.3785735450096
877,175,2,0,0.65,0.5,4.181508216732453
878,175,3,1,0.85,2.0,0.8772270424851939
879,175,4,0,0.5,2.8,6.543459184015144
880,176,0,0,0.95,1.0,2.4528170581638222
881,176,1,1,0.45,3.5,7.534460363620533
882,176,2,0,0.65,0.5,4.319383705701907
883,176,3,0,0.85,2.0,4.067684626811354
884,176,4,0,0.5,2.8,8.203526051238384
885,177,0,1,0.95,1.0,4.928640868446017
886,177,1,0,0.45,3.5,9.022756842057175
887,177,2,0,0.65,0.5,5.022794105959842
888,177,3,0,0.85,2.0,2.246504001964
889,177,4,0,0.5,2.8,7.88450508602877
890,178,0,0,0.95,1.0,2.8336671492562937
891,178,1,0,0.45,3.5,5.7340879309803885
892,178,2,0,0.65,0.5,2.0958797435372434
893,178,3,1,0.85,2.0,3.450457853463005
894,178,4,0,0.5,2.8,6.062652413421471
895,179,0,0,0.95,1.0,3.2739406454421087
896,179,1,0,0.45,3.5,6.02866825683923
897,179,2,0,0.65,0.5,2.141330939367016
898,179,3,1,0.85,2.0,2.970817300467987
899,179,4,0,0.5,2.8,5.869574859723911
900,180,0,0,0.95,1.0,4.588412391804576
901,180,1,1,0.45,3.5,1.461477702980277
902,180,2,0,0.65,0.5,3.685094456002263
903,180,3,0,0.85,2.0,7.811781181203729
904,180,4,0,0.5,2.8,6.488937819246802
905,181,0,0,0.95,1.0,8.19944951969694
906,181,1,0,0.45,3.5,5.829673227681669
907,181,2,0,0.65,0.5,3.9569065197902016
908,181,3,1,0.85,2.0,5.773138528666016
909,181,4,0,0.5,2.8,0.288523806050818
910,182,0,0,0.95,1.0,7.63845923323126
911,182,1,0,0.45,3.5,2.2991702108834735
912,182,2,1,0.65,0.5,4.5797824356381565
913,182,3,0,0.85,2.0,8.524237834372384
914,182,4,0,0.5,2.8,4.427499842780757
915,183,0,0,0.95,1.0,6.8147521623447025
916,183,1,1,0.45,3.5,1.2903858295839283
917,183,2,0,0.65,0.5,5.516506297760157
918,183,3,0,0.85,2.0,9.75697636961697
919,183,4,0,0.5,2.8,7.100903916563944
920,184,0,1,0.95,1.0,7.940001578093367
921,184,1,0,0.45,3.5,1.942901934750753
922,184,2,0,0.65,0.5,5.716362305072481
923,184,3,0,0.85,2.0,9.878194575814394
924,184,4,0,0.5,2.8,6.189504903106708
925,185,0,0,0.95,1.0,2.0387505771245737
926,185,1,0,0.45,3.5,4.3925626445674455
927,185,2,0,0.65,0.5,4.256212866459106
928,185,3,0,0.85,2.0,7.275719163270028
929,185,4,1,0.5,2.8,8.250708576449558
930,186,0,0,0.95,1.0,6.96536209169301
931,186,1,0,0.45,3.5,2.8808437936630895
932,186,2,0,0.65,0.5,3.3543682431063373
933,186,3,0,0.85,2.0,7.08550009930375
934,186,4,1,0.5,2.8,3.1602695379233965
935,187,0,0,0.95,1.0,7.64410479703816
936,187,1,0,0.45,3.5,1.7158569013160736
937,187,2,0,0.65,0.5,5.831921573079231
938,187,3,1,0.85,2.0,10.053778074102285
939,187,4,0,0.5,2.8,6.752057487980388
940,188,0,0,0.95,1.0,7.0998050503738375
941,188,1,1,0.45,3.5,1.840820481559079
942,188,2,0,0.65,0.5,4.162350149060039
943,188,3,0,0.85,2.0,8.20132291044761
944,188,4,0,0.5,2.8,4.49923168701573
945,189,0,0,0.95,1.0,4.585614383090813
946,189,1,1,0.45,3.5,7.257615119811319
947,189,2,0,0.65,0.5,3.0696952518786618
948,189,3,0,0.85,2.0,1.4741372566687743
949,189,4,0,0.5,2.8,5.815341658785274
950,190,0,0,0.95,1.0,3.671055675847088
951,190,1,1,0.45,3.5,8.357872544136479
952,190,2,0,0.65,0.5,4.705014147688905
953,190,3,0,0.85,2.0,3.228046281557181
954,190,4,0,0.5,2.8,8.172983940075765
955,191,0,1,0.95,1.0,3.1274669269341255
956,191,1,0,0.45,3.5,3.5983922536502737
957,191,2,0,0.65,0.5,4.522657420164766
958,191,3,0,0.85,2.0,7.997526709502916
959,191,4,0,0.5,2.8,8.193156345467603
960,192,0,1,0.95,1.0,2.566112882279915
961,192,1,0,0.45,3.5,3.8056625360255363
962,192,2,0,0.65,0.5,2.0588468548773187
963,192,3,0,0.85,2.0,5.476735652335991
964,192,4,0,0.5,2.8,6.155709984971151
965,193,0,0,0.95,1.0,7.3191229459784415
966,193,1,0,0.45,3.5,9.150506914843014
967,193,2,0,0.65,0.5,4.983276413534002
968,193,3,1,0.85,2.0,1.3907950347836264
969,193,4,0,0.5,2.8,5.665379680923466
970,194,0,0,0.95,1.0,4.009263165044561
971,194,1,1,0.45,3.5,2.068470383574032
972,194,2,0,0.65,0.5,3.5954040455264056
973,194,3,0,0.85,2.0,7.587838346555122
974,194,4,0,0.5,2.8,6.766067497046726
975,195,0,0,0.95,1.0,5.823645854355271
976,195,1,1,0.45,3.5,1.7490157222629914
977,195,2,0,0.65,0.5,2.8832190526634456
978,195,3,0,0.85,2.0,7.040372732644193
979,195,4,0,0.5,2.8,4.325627489085678
980,196,0,1,0.95,1.0,4.375596331526084
981,196,1,0,0.45,3.5,2.698844863734968
982,196,2,0,0.65,0.5,1.555219398270322
983,196,3,0,0.85,2.0,5.792551351089085
984,196,4,0,0.5,2.8,4.657421120861639
985,197,0,0,0.95,1.0,6.516024658158342
986,197,1,1,0.45,3.5,5.0826248114150525
987,197,2,0,0.65,0.5,2.2868327234962664
988,197,3,0,0.85,2.0,4.541600250670991
989,197,4,0,0.5,2.8,2.0001576099845666
990,198,0,0,0.95,1.0,6.365624704185978
991,198,1,0,0.45,3.5,8.154573312941032
992,198,2,0,0.65,0.5,3.9554595989013825
993,198,3,1,0.85,2.0,0.8912100543374178
994,198,4,0,0.5,2.8,5.173987186159176
995,199,0,0,0.95,1.0,5.823022905041704
996,199,1,1,0.45,3.5,4.442060984544154
997,199,2,0,0.65,0.5,1.5822879324186196
998,199,3,0,0.85,2.0,4.612522564903698
999,199,4,0,0.5,2.8,2.6645214297345885
1000,200,0,0,0.95,1.0,0.5688734364073723
1001,200,1,0,0.45,3.5,5.844904223432387
1002,200,2,0,0.65,0.5,3.742393410054994
1003,200,3,1,0.85,2.0,5.463342519936703
1004,200,4,0,0.5,2.8,7.980438577208408
1005,201,0,0,0.95,1.0,2.564575462055511
1006,201,1,1,0.45,3.5,4.373991428327741
1007,201,2,0,0.65,0.5,4.7772442126113015
1008,201,3,0,0.85,2.0,7.906473519766685
1009,201,4,0,0.5,2.8,8.664125878199087
1010,202,0,0,0.95,1.0,4.849512731691004
1011,202,1,0,0.45,3.5,8.772116992992423
1012,202,2,0,0.65,0.5,4.740567584123862
1013,202,3,1,0.85,2.0,1.9989811156050135
1014,202,4,0,0.5,2.8,7.578138841724844
1015,203,0,0,0.95,1.0,5.331243474485831
1016,203,1,0,0.45,3.5,7.102445336081324
1017,203,2,0,0.65,0.5,2.86684056171698
1018,203,3,1,0.85,2.0,1.4116727172358723
1019,203,4,0,0.5,2.8,4.90055023730639
1020,204,0,0,0.95,1.0,5.544458374540732
1021,204,1,0,0.45,3.5,9.042225697277647
1022,204,2,0,0.65,0.5,4.882986495576835
1023,204,3,1,0.85,2.0,1.387540511647595
1024,204,4,0,0.5,2.8,7.276406775665901
1025,205,0,0,0.95,1.0,6.697016685069364
1026,205,1,0,0.45,3.5,8.896548368082579
1027,205,2,0,0.65,0.5,4.671852880620725
1028,205,3,1,0.85,2.0,0.7098209708761308
1029,205,4,0,0.5,2.8,5.899354727106251
1030,206,0,0,0.95,1.0,8.59427321491435
1031,206,1,1,0.45,3.5,5.007760277578631
1032,206,2,0,0.65,0.5,4.484506571898921
1033,206,3,0,0.85,2.0,7.151498821164331
1034,206,4,0,0.5,2.8,1.536250726351323
1035,207,0,1,0.95,1.0,2.610478240034123
1036,207,1,0,0.45,3.5,4.415902635574187
1037,207,2,0,0.65,0.5,4.859889148592132
1038,207,3,0,0.85,2.0,7.983536120437864
1039,207,4,0,0.5,2.8,8.74199339004071
1040,208,0,0,0.95,1.0,6.681950183441971
1041,208,1,0,0.45,3.5,3.6489556742964653
1042,208,2,0,0.65,0.5,2.685630954801723
1043,208,3,0,0.85,2.0,6.091826469770627
1044,208,4,1,0.5,2.8,2.4034910020173244
1045,209,0,0,0.95,1.0,3.889748214448778
1046,209,1,0,0.45,3.5,8.078068534164847
1047,209,2,0,0.65,0.5,4.236559334303688
1048,209,3,1,0.85,2.0,2.5771454641690674
1049,209,4,0,0.5,2.8,7.534369835251251
1050,210,0,0,0.95,1.0,3.1743632988247397
1051,210,1,0,0.45,3.5,8.326938334867798
1052,210,2,0,0.65,0.5,4.962322613345112
1053,210,3,1,0.85,2.0,3.9889082974094094
1054,210,4,0,0.5,2.8,8.670219667627057
1055,211,0,0,0.95,1.0,7.307383276722037
1056,211,1,0,0.45,3.5,6.309282728844369
1057,211,2,0,0.65,0.5,3.231552558432237
1058,211,3,1,0.85,2.0,4.132652335162737
1059,211,4,0,0.5,2.8,1.8676224251445959
1060,212,0,1,0.95,1.0,0.9610590838186527
1061,212,1,0,0.45,3.5,5.104010739643994
1062,212,2,0,0.65,0.5,3.4006689237996577
1063,212,3,0,0.85,2.0,5.751362675765824
1064,212,4,0,0.5,2.8,7.629250533047339
1065,213,0,0,0.95,1.0,1.9238425257284653
1066,213,1,1,0.45,3.5,4.895909351508283
1067,213,2,0,0.65,0.5,4.7205794579023985
1068,213,3,0,0.85,2.0,7.523151763626329
1069,213,4,0,0.5,2.8,8.767358255081112
1070,214,0,0,0.95,1.0,9.991774533328822
1071,214,1,0,0.45,3.5,6.932216262603173
1072,214,2,0,0.65,0.5,5.753910449787646
1073,214,3,1,0.85,2.0,7.359303541562275
1074,214,4,0,0.5,2.8,1.542534473998077
1075,215,0,0,0.95,1.0,4.212384283649502
1076,215,1,1,0.45,3.5,2.342614123448441
1077,215,2,0,0.65,0.5,4.375016078706555
1078,215,3,0,0.85,2.0,8.294196190499814
1079,215,4,0,0.5,2.8,7.5191322654109785
1080,216,0,0,0.95,1.0,7.412740225146476
1081,216,1,0,0.45,3.5,10.242724221154388
1082,216,2,0,0.65,0.5,6.000509481983127
1083,216,3,1,0.85,2.0,1.7603490040659784
1084,216,4,0,0.5,2.8,7.284470498343322
1085,217,0,1,0.95,1.0,0.9261183408856332
1086,217,1,0,0.45,3.5,6.771834916952124
1087,217,2,0,0.65,0.5,5.159224471817663
1088,217,3,0,0.85,2.0,6.586155643374403
1089,217,4,0,0.5,2.8,9.400930758168561
1090,218,0,0,0.95,1.0,5.942087028984944
1091,218,1,0,0.45,3.5,1.0256578701692998
1092,218,2,0,0.65,0.5,3.476823555136619
1093,218,3,1,0.85,2.0,7.689254190132191
1094,218,4,0,0.5,2.8,4.986803165062219
1095,219,0,0,0.95,1.0,2.9810235453390463
1096,219,1,1,0.45,3.5,4.415880369972426
1097,219,2,0,0.65,0.5,1.261683223746501
1098,219,3,0,0.85,2.0,4.436630441253691
1099,219,4,0,0.5,2.8,5.504288122573249
1100,220,0,0,0.95,1.0,5.694127847258038
1101,220,1,1,0.45,3.5,2.9008904192763056
1102,220,2,0,0.65,0.5,2.019701231986091
1103,220,3,0,0.85,2.0,5.9785634485487575
1104,220,4,0,0.5,2.8,3.4256815660613893
1105,221,0,0,0.95,1.0,6.7998158622734834
1106,221,1,1,0.45,3.5,2.9619071467006832
1107,221,2,0,0.65,0.5,3.122314238187884
1108,221,3,0,0.85,2.0,6.8355539979071915
1109,221,4,0,0.5,2.8,3.0430571212442747
1110,222,0,0,0.95,1.0,0.9062203002868382
1111,222,1,0,0.45,3.5,5.095692423836709
1112,222,2,0,0.65,0.5,3.703922920168797
1113,222,3,1,0.85,2.0,6.1214384517657825
1114,222,4,0,0.5,2.8,7.91308124338753
1115,223,0,0,0.95,1.0,5.553559863164966
1116,223,1,0,0.45,3.5,0.49034367905629034
1117,223,2,1,0.65,0.5,3.7908775432378183
1118,223,3,0,0.85,2.0,8.031255703316832
1119,223,4,0,0.5,2.8,5.822325818939775
1120,224,0,0,0.95,1.0,5.730016691232311
1121,224,1,0,0.45,3.5,4.445689370233782
1122,224,2,0,0.65,0.5,1.488076571105518
1123,224,3,1,0.85,2.0,4.545832133541302
1124,224,4,0,0.5,2.8,2.756021132202259
1125,225,0,0,0.95,1.0,7.711876986559131
1126,225,1,1,0.45,3.5,1.9706181451593048
1127,225,2,0,0.65,0.5,6.188775924094233
1128,225,3,0,0.85,2.0,10.426819217923832
1129,225,4,0,0.5,2.8,7.28895384959162
1130,226,0,0,0.95,1.0,4.616143210375859
1131,226,1,0,0.45,3.5,7.510414596487422
1132,226,2,0,0.65,0.5,3.3413125178178635
1133,226,3,1,0.85,2.0,1.3865104659977783
1134,226,4,0,0.5,2.8,6.084403055744545
1135,227,0,0,0.95,1.0,1.4911432313294202
1136,227,1,1,0.45,3.5,4.745057421846265
1137,227,2,0,0.65,0.5,4.081000701353484
1138,227,3,0,0.85,2.0,6.840582103321101
1139,227,4,0,0.5,2.8,8.190581500269424
1140,228,0,0,0.95,1.0,8.752169167366231
1141,228,1,0,0.45,3.5,5.399651172067264
